JOB,job_clf,salaire,POS,COOR
ouv,"journaliers,entretien",5.847277687159012,"14, Rue du Simplon, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5158556, 6.6307515)"
emp.,"employés pour tous,célibataires",111.1519208054447,,
instit,administration publique,440.1967408530476,,
serrur,industrie des métaux,404.9105686484057,,
représent,"agences,locations,consultations",433.2349963440017,"Rue du Simplon 14bis Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52065374846786, 6.639720276897963)"
dentiste,réparations,345.78653768508855,,
médecin,"agences,locations,consultations",433.2349963440017,"1, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5199513, 6.6367359)"
relieur,industrie du papier,434.73704932785904,"Rue de la Barre 11 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52513450444712, 6.639708109028154)"
jardinier,"journaliers,entretien",5.847277687159012,"16, Place du Vallon, Lausanne, District de Lausanne, Vaud, 1011, Schweiz/Suisse/Svizzera/Svizra","(46.5275877, 6.6400456)"
pension,assurances privées,404.0522526576301,"5, Rue du Bugnon, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5221085, 6.6406079)"
représ,"agences,locations,consultations",433.2349963440017,,
cycles,transports,394.39619776140415,,
relieur,industrie du papier,434.73704932785904,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Avenue du Rond-Point 25 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.529030784591896, 6.65327121983123)"
Vve,administration publique,440.1967408530476,"Avenue Louis-Vulliemin 24 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52340361339892, 6.630668580009972)"
épicier,commerce de détail,384.7401428651783,,
avoc,produits alimentaires,421.8623094662245,,
commis post,administration publique,440.1967408530476,,
tôlier,industrie du papier,434.73704932785904,,
bijoutier,"bijouterie,gravure,frappe",428.29967939704176,"12, Rue du Pont, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5213459, 6.6331237)"
maçon,"construction,charpenterie",394.1816187637103,,
agric,employées pour le ménage et la ferme,81.75459812137922,,
agent de police,administration publique,440.1967408530476,,
coutur.,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue de Milan 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53092672159416, 6.612609467710032)"
coutur.,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue de Milan 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52304736881808, 6.630250595906797)"
horloger,horlogerie,402.3356206760788,"65, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5254202, 6.6233861)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
empi,"employés pour tous,célibataires",111.1519208054447,,
emp.,"employés pour tous,célibataires",111.1519208054447,"7, Rue du Jura, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5250912, 6.6237511)"
mén,employées pour le ménage et la ferme,81.75459812137922,"16, Rue Beau-Séjour, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5175748, 6.636256)"
dent,industrie des métaux,404.9105686484057,,
négoc,commerce de gros,409.4167275999778,"Avenue Villamont 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5413805942068, 6.612577155103575)"
négoc,commerce de gros,409.4167275999778,"Avenue Villamont 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53116311844762, 6.612421306499327)"
man,"employés pour tous,célibataires",111.1519208054447,"35, Rue du Simplon, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5159802, 6.628534)"
voiturier,transports,394.39619776140415,"Chemin du Funiculaire 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51964026829853, 6.612961239968406)"
cafetier,"hôtellerie,restauration",310.9983163179827,"46, Rue de la Pontaise, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5312498, 6.629335)"
chocolats,produits alimentaires,421.8623094662245,"Rue de Bourg 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53063811588061, 6.612793341469362)"
chocolats,produits alimentaires,421.8623094662245,"Rue de Bourg 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52068729238155, 6.597882498260468)"
cafetier,"hôtellerie,restauration",310.9983163179827,"Rue Chaucrau 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51604549173829, 6.613598288701722)"
cafetier,"hôtellerie,restauration",310.9983163179827,"Rue Chaucrau 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52535257565528, 6.612880992702481)"
cafetier,"hôtellerie,restauration",310.9983163179827,"Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.521573, 6.6346446)"
médecin,"agences,locations,consultations",433.2349963440017,"Hôpital de la Mercerie, 24, Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5214242, 6.6355102)"
facteur,transports,394.39619776140415,,
mén,employées pour le ménage et la ferme,81.75459812137922,"12, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5144425, 6.6297326)"
repass,industrie textile,405.9834636368753,"Rue du Petit-Saint-Jean, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5211232, 6.6328671)"
sommel,"hôtellerie,restauration",310.9983163179827,"Lausanne Palace, 7-9, Rue du Grand-Chêne, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5195586, 6.6309165)"
repasseuse,industrie textile,405.9834636368753,"Chemin des Aubépines 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52595531612992, 6.612904746544594)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Petit-Saint-Jean, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5211232, 6.6328671)"
cuisin,produits alimentaires,421.8623094662245,"Avenue Jean-Daniel-Abram-Davel, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5281827, 6.6277738)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"Rue Cité-Devant, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.523581, 6.6352987)"
agric,employées pour le ménage et la ferme,81.75459812137922,"Avenue de Tivoli, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5209855, 6.6190997)"
ferblantier,industrie des métaux,404.9105686484057,,
chauff,transports,394.39619776140415,"46, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5151419, 6.626702)"
mécanic,réparations,345.78653768508855,"Rue du Lac 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51956008137199, 6.631828503200818)"
ébéniste,"bois,liège,meubles",384.5255638674845,"Rue du Bugnon 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.57123195523845, 6.711736799478251)"
ébéniste,"bois,liège,meubles",384.5255638674845,"Rue du Bugnon 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52725317333223, 6.631729709248766)"
ébéniste,"bois,liège,meubles",384.5255638674845,"Rue du Bugnon 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52073423301751, 6.654078737114977)"
sommelier,"hôtellerie,restauration",310.9983163179827,"12, Avenue de Tivoli, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5212983, 6.6212183)"
empi,"employés pour tous,célibataires",111.1519208054447,,
ferblantier,industrie des métaux,404.9105686484057,"13, Rue de la Pontaise, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5295417, 6.6300517)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"58, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5166804, 6.6253695)"
ferblantier,industrie des métaux,404.9105686484057,"4, Rue du Tunnel, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5246511, 6.6331154)"
Vve,administration publique,440.1967408530476,"Rue Grand-Saint-Jean 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.522767228435946, 6.631819770080519)"
publicité,arts graphiques,414.5666235446316,"20, Rue Beau-Séjour, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5175242, 6.6365128)"
ferblantiers,industrie des métaux,404.9105686484057,,
"prof, de langues",bureaux de consultation,414.3151424263152,"3, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5137364, 6.6300899)"
empi,"employés pour tous,célibataires",111.1519208054447,,
mécanicien,industrie des métaux,404.9105686484057,"Rue Pré-du-Marché 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.56262709216195, 6.681293967256202)"
dame,employées pour le ménage et la ferme,81.75459812137922,"3, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5137364, 6.6300899)"
chauff,transports,394.39619776140415,"12, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5211157, 6.638638)"
pension,assurances privées,404.0522526576301,"Rue de Bourg 28 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.56973890780202, 6.606501160396029)"
pension,assurances privées,404.0522526576301,"Rue de Bourg 28 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.55663834399226, 6.6814001958967255)"
restaurateur,"hôtellerie,restauration",310.9983163179827,"Avenue de Morges 147 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.55633906585301, 6.681483940656241)"
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"2, Rue du Pont, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5215699, 6.6330974)"
ménag,employées pour le ménage et la ferme,81.75459812137922,,
cuisin,produits alimentaires,421.8623094662245,"Avenue de la Gare, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5169726, 6.6343444)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Pont 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52603901793246, 6.608154857569521)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Pont 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51842095471225, 6.647691389907469)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Pont 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.55430210941769, 6.697384659595335)"
imprim,arts graphiques,414.5666235446316,,
Vve,administration publique,440.1967408530476,"5, Avenue de Riant-Mont, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5254051, 6.6321319)"
coiffeuse,commerce de détail,384.7401428651783,,
man,"employés pour tous,célibataires",111.1519208054447,"57, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5256833, 6.624039)"
coiff,commerce de détail,384.7401428651783,"Rue des Jardins 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5463868217319, 6.698551319123082)"
vendeur dejournaux,commerce de détail,384.7401428651783,"41, Rue de la Tour, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5240413, 6.6275623)"
mén,employées pour le ménage et la ferme,81.75459812137922,"17, Avenue Frédéric-César-de-La-Harpe, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5124121, 6.6259529)"
mén,employées pour le ménage et la ferme,81.75459812137922,"2, Rue Cité-Derrière, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5229971, 6.6361385)"
jardin,"journaliers,entretien",5.847277687159012,"1, Rue de la Louve, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5221851, 6.6320205)"
brodeuse,arts graphiques,414.5666235446316,"Rue Marterey 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53184258480114, 6.6517216215487815)"
appareill,"construction,charpenterie",394.1816187637103,,
f. de ch,"employés pour tous,célibataires",111.1519208054447,"Asile des aveugles Fondation Hôpital ophtalmique Jules-Gonin, 13, Avenue de France, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5246058, 6.6226896)"
employé,"employés pour tous,célibataires",111.1519208054447,,
ferbl,industrie des métaux,404.9105686484057,"Rue Louis-Auguste-Curtat, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5221409, 6.6355992)"
institutr,administration publique,440.1967408530476,,
cout,industrie textile,405.9834636368753,"Rue Cité-Derrière 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52036206741298, 6.652183413835099)"
rédacteur,arts graphiques,414.5666235446316,"13, Avenue de Morges, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5242196, 6.6202359)"
man,"employés pour tous,célibataires",111.1519208054447,"19, Avenue de l'Université, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5253617, 6.6353537)"
mécan,industrie des métaux,404.9105686484057,"Rue Chaucrau, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.522854, 6.6309272)"
fourreur,industrie textile,405.9834636368753,"39, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5161441, 6.6261529)"
coiffeur,commerce de détail,384.7401428651783,"Place de la Navigation 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52040897669456, 6.636781638275756)"
laitier,produits alimentaires,421.8623094662245,,
serrurier,industrie des métaux,404.9105686484057,"48, Avenue Frédéric-César-de-La-Harpe, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.509123, 6.6244364)"
boulang,produits alimentaires,421.8623094662245,,
mén,employées pour le ménage et la ferme,81.75459812137922,"Olivier Legrand, 20, Chemin de Boston, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5244471, 6.619207)"
fact,industrie du papier,434.73704932785904,"26, Rue de l'Ale, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5235516, 6.6285171)"
monteur,"construction,charpenterie",394.1816187637103,"21, Avenue des Bergières, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5283533, 6.6225798)"
Vve,administration publique,440.1967408530476,,
boucher,produits alimentaires,421.8623094662245,,
machiniste,industrie des métaux,404.9105686484057,"Avenue de Morges, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5267702, 6.6075114)"
man,"employés pour tous,célibataires",111.1519208054447,"1, Rue Mercerie, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5218989, 6.6340165)"
représ,"agences,locations,consultations",433.2349963440017,"Avenue de Morges 149 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.513849105397234, 6.62682107266421)"
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue d'Echallens 77 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.527804960342095, 6.6561608840616735)"
cordonn,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue d'Echallens 77 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51623577387514, 6.626788138026654)"
pension,assurances privées,404.0522526576301,"Place Grand-Saint-Jean 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52693109658016, 6.668156563278727)"
pension,assurances privées,404.0522526576301,"Place Grand-Saint-Jean 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52161569675616, 6.644337203047326)"
pension,assurances privées,404.0522526576301,"Place Grand-Saint-Jean 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53195273002334, 6.637089529134014)"
pension,assurances privées,404.0522526576301,"Place Grand-Saint-Jean 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51077049824396, 6.626912461335967)"
sommel,"hôtellerie,restauration",310.9983163179827,,
chauffeur,transports,394.39619776140415,"Rue Mauborget 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53020811074163, 6.62664243540934)"
emp. OFF,"employés pour tous,célibataires",111.1519208054447,"36, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5148603, 6.6277016)"
représ,"agences,locations,consultations",433.2349963440017,"12, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.515481, 6.6302641)"
